valve_id,segment_id,date,position_pct,state,response_time_sec,leak_test_result
V-02-3,02,2026-02-05,98.9,Open,4.1,Pass
V-03-1,03,2026-02-05,96.9,Open,2.5,Pass
V-03-2,03,2026-02-05,98.7,Open,2.2,Pass
V-03-3,03,2026-02-05,95.9,Open,4.5,Pass
V-04-1,04,2026-02-05,99.8,Open,2.1,Pass
V-04-2,04,2026-02-05,97.4,Open,0.7,Pass
V-04-3,04,2026-02-05,22.1,Closed,4.8,Pass
V-05-1,05,2026-02-05,99.2,Open,0.9,Pass
V-05-2,05,2026-02-05,99.2,Open,3.5,Pass
V-05-3,05,2026-02-05,99.8,Open,2.5,Pass
V-06-1,06,2026-02-05,97.9,Open,3.4,Pass
V-06-2,06,2026-02-05,99.6,Open,1.2,Pass
V-06-3,06,2026-02-05,99.2,Open,4.3,Pass
V-07-1,07,2026-02-05,7.2,Closed,1.0,Pass
V-07-2,07,2026-02-05,95.7,Open,3.9,Pass
V-07-3,07,2026-02-05,95.1,Open,2.4,Fail
V-01-1,01,2026-02-06,98.6,Open,2.4,Pass
V-01-2,01,2026-02-06,97.6,Open,2.5,Pass
V-01-3,01,2026-02-06,97.2,Open,4.8,Pass
V-02-1,02,2026-02-06,99.2,Open,3.2,Pass
V-02-2,02,2026-02-06,97.6,Open,3.3,Pass
V-02-3,02,2026-02-06,95.6,Open,1.9,Pass
V-03-1,03,2026-02-06,98.9,Open,2.3,Pass
V-03-2,03,2026-02-06,96.3,Open,0.6,Pass
V-03-3,03,2026-02-06,98.7,Open,0.6,Pass
V-04-1,04,2026-02-06,95.7,Open,2.9,Pass
V-04-2,04,2026-02-06,96.9,Open,3.7,Pass
V-04-3,04,2026-02-06,98.3,Open,1.6,Pass
V-05-1,05,2026-02-06,20.9,Closed,1.2,Pass
V-05-2,05,2026-02-06,96.7,Open,4.8,Pass
V-05-3,05,2026-02-06,97.7,Open,0.8,Pass
V-06-1,06,2026-02-06,99.9,Open,2.1,Pass
V-06-2,06,2026-02-06,95.4,Open,3.8,Pass
V-06-3,06,2026-02-06,99.4,Open,3.4,Pass
V-07-1,07,2026-02-06,96.1,Open,3.8,Pass
V-07-2,07,2026-02-06,95.5,Open,1.6,Pass
V-07-3,07,2026-02-06,99.4,Open,1.9,Pass
V-01-1,01,2026-02-07,99.1,Open,1.3,Pass
V-01-2,01,2026-02-07,99.9,Open,3.8,Pass
V-01-3,01,2026-02-07,99.9,Open,2.8,Pass
V-02-1,02,2026-02-07,97.1,Open,0.6,Pass
V-02-2,02,2026-02-07,98.3,Open,4.8,Pass
V-02-3,02,2026-02-07,98.5,Open,3.5,Pass
V-03-1,03,2026-02-07,97.7,Open,1.5,Pass
V-03-2,03,2026-02-07,97.1,Open,2.6,Pass
V-03-3,03,2026-02-07,98.7,Open,3.7,Pass
V-04-1,04,2026-02-07,99.7,Open,1.4,Pass
V-04-2,04,2026-02-07,96.1,Open,2.7,Pass
V-04-3,04,2026-02-07,97.6,Open,2.5,Pass
V-05-1,05,2026-02-07,99.3,Open,2.1,Pass
V-05-2,05,2026-02-07,99.5,Open,0.6,Pass
V-05-3,05,2026-02-07,99.2,Open,2.7,Pass
V-06-1,06,2026-02-07,99.7,Open,3.1,Pass
V-06-2,06,2026-02-07,97.1,Open,0.8,Pass
V-06-3,06,2026-02-07,95.7,Open,2.5,Pass
V-07-1,07,2026-02-07,98.9,Open,2.4,Pass
V-07-2,07,2026-02-07,96.4,Open,1.8,Fail
V-07-3,07,2026-02-07,95.7,Open,3.0,Pass
V-01-1,01,2026-02-08,98.5,Open,1.5,Pass
V-01-2,01,2026-02-08,97.1,Open,4.0,Pass
V-01-3,01,2026-02-08,99.2,Open,2.6,Pass
V-02-1,02,2026-02-08,96.2,Open,1.7,Pass
V-02-2,02,2026-02-08,99.7,Open,3.7,Pass
V-02-3,02,2026-02-08,98.2,Open,4.4,Pass
V-03-1,03,2026-02-08,96.1,Open,4.5,Pass
V-03-2,03,2026-02-08,99.0,Open,4.2,Pass
V-03-3,03,2026-02-08,99.8,Open,3.2,Pass
V-04-1,04,2026-02-08,97.2,Open,4.3,Pass
V-04-2,04,2026-02-08,98.6,Open,2.8,Pass
V-04-3,04,2026-02-08,26.4,Closed,1.1,Pass
V-05-1,05,2026-02-08,99.3,Open,1.2,Pass
V-05-2,05,2026-02-08,99.9,Open,4.1,Pass
V-05-3,05,2026-02-08,95.6,Open,3.9,Pass
V-06-1,06,2026-02-08,98.5,Open,4.1,Pass
V-06-2,06,2026-02-08,97.8,Open,4.5,Pass
V-06-3,06,2026-02-08,99.5,Open,3.0,Pass
V-07-1,07,2026-02-08,96.9,Open,2.8,Fail
V-07-2,07,2026-02-08,98.9,Open,0.9,Pass
V-07-3,07,2026-02-08,99.8,Open,3.2,Pass
V-01-1,01,2026-02-09,99.7,Open,3.0,Pass
V-01-2,01,2026-02-09,98.0,Open,1.4,Pass
V-01-3,01,2026-02-09,100.0,Open,3.6,Pass
V-02-1,02,2026-02-09,95.7,Open,4.8,Pass
V-02-2,02,2026-02-09,98.9,Open,3.7,Pass
V-02-3,02,2026-02-09,95.6,Open,3.2,Pass
V-03-1,03,2026-02-09,96.1,Open,3.6,Pass
V-03-2,03,2026-02-09,96.4,Open,4.0,Pass
V-03-3,03,2026-02-09,98.5,Open,2.4,Pass
V-04-1,04,2026-02-09,95.2,Open,3.5,Pass
V-04-2,04,2026-02-09,28.1,Closed,4.3,Pass
V-04-3,04,2026-02-09,95.7,Open,2.3,Pass
V-05-1,05,2026-02-09,95.9,Open,2.7,Pass
V-05-2,05,2026-02-09,99.1,Open,4.2,Pass
V-05-3,05,2026-02-09,3.0,Closed,0.5,Pass
V-06-1,06,2026-02-09,96.7,Open,2.7,Pass
V-06-2,06,2026-02-09,97.8,Open,2.3,Pass
V-06-3,06,2026-02-09,98.1,Open,2.1,Pass
V-07-1,07,2026-02-09,9.4,Closed,0.5,Pass
V-07-2,07,2026-02-09,97.6,Open,1.1,Pass
V-07-3,07,2026-02-09,95.1,Open,0.8,Pass
V-01-1,01,2026-02-10,98.9,Open,4.8,Pass
V-01-2,01,2026-02-10,98.6,Open,4.4,Pass
V-01-3,01,2026-02-10,95.9,Open,3.6,Pass
V-02-1,02,2026-02-10,98.7,Open,3.4,Pass
V-02-2,02,2026-02-10,96.6,Open,3.5,Pass
V-02-3,02,2026-02-10,97.2,Open,1.1,Pass
V-03-1,03,2026-02-10,95.9,Open,4.5,Pass
V-03-2,03,2026-02-10,95.4,Open,4.5,Pass
V-03-3,03,2026-02-10,96.3,Open,0.5,Pass
V-04-1,04,2026-02-10,95.5,Open,4.2,Pass
V-04-2,04,2026-02-10,6.4,Closed,4.1,Pass
V-04-3,04,2026-02-10,98.1,Open,3.0,Pass
V-05-1,05,2026-02-10,96.6,Open,4.1,Pass
V-05-2,05,2026-02-10,97.7,Open,1.0,Pass
V-05-3,05,2026-02-10,95.1,Open,3.6,Pass
V-06-1,06,2026-02-10,95.3,Open,1.8,Pass
V-06-2,06,2026-02-10,97.7,Open,4.1,Pass
V-06-3,06,2026-02-10,96.8,Open,2.1,Pass
V-07-1,07,2026-02-10,99.4,Open,1.4,Pass
V-07-2,07,2026-02-10,98.3,Open,2.8,Pass
V-07-3,07,2026-02-10,99.5,Open,4.6,Pass
V-01-1,01,2026-02-11,95.9,Open,3.4,Pass
V-01-2,01,2026-02-11,98.0,Open,2.2,Pass
V-01-3,01,2026-02-11,96.8,Open,2.6,Pass
V-02-1,02,2026-02-11,96.5,Open,3.1,Pass
V-02-2,02,2026-02-11,97.1,Open,4.4,Pass
V-02-3,02,2026-02-11,96.4,Open,3.8,Pass
V-03-1,03,2026-02-11,97.5,Open,2.5,Pass
V-03-2,03,2026-02-11,97.7,Open,2.2,Pass
V-03-3,03,2026-02-11,98.8,Open,1.1,Pass
V-04-1,04,2026-02-11,95.2,Open,4.8,Pass
V-04-2,04,2026-02-11,97.9,Open,2.5,Pass
V-04-3,04,2026-02-11,95.9,Open,2.8,Pass
V-05-1,05,2026-02-11,98.2,Open,3.3,Pass
V-05-2,05,2026-02-11,95.6,Open,2.9,Pass
V-05-3,05,2026-02-11,95.1,Open,2.1,Pass
V-06-1,06,2026-02-11,96.8,Open,4.2,Pass
V-06-2,06,2026-02-11,97.6,Open,1.7,Pass
V-06-3,06,2026-02-11,95.4,Open,4.3,Pass
V-07-1,07,2026-02-11,97.4,Open,1.2,Pass
V-07-2,07,2026-02-11,96.5,Open,3.3,Pass
V-07-3,07,2026-02-11,97.2,Open,4.2,Pass
V-01-1,01,2026-02-12,95.4,Open,0.7,Pass
V-01-2,01,2026-02-12,98.1,Open,0.7,Pass
V-01-3,01,2026-02-12,97.6,Open,2.5,Pass
V-02-1,02,2026-02-12,98.7,Open,3.7,Pass
V-02-2,02,2026-02-12,97.7,Open,3.3,Pass
V-02-3,02,2026-02-12,97.2,Open,2.5,Pass
V-03-1,03,2026-02-12,95.3,Open,2.2,Pass
V-03-2,03,2026-02-12,99.2,Open,2.5,Pass
V-03-3,03,2026-02-12,96.7,Open,0.8,Pass
V-04-1,04,2026-02-12,98.9,Open,3.6,Pass
V-04-2,04,2026-02-12,99.2,Open,3.6,Pass
V-04-3,04,2026-02-12,95.5,Open,1.7,Pass
V-05-1,05,2026-02-12,96.8,Open,0.8,Pass
V-05-2,05,2026-02-12,98.2,Open,2.0,Pass
V-05-3,05,2026-02-12,99.4,Open,2.4,Pass
V-06-1,06,2026-02-12,97.2,Open,1.4,Pass
V-06-2,06,2026-02-12,97.3,Open,0.7,Pass
V-06-3,06,2026-02-12,98.2,Open,3.1,Pass
V-07-1,07,2026-02-12,96.6,Open,4.2,Pass
V-07-2,07,2026-02-12,96.0,Open,3.9,Pass
V-07-3,07,2026-02-12,97.0,Open,3.1,Pass
V-01-1,01,2026-02-13,96.0,Open,0.8,Pass
V-01-2,01,2026-02-13,97.0,Open,4.7,Pass
V-01-3,01,2026-02-13,99.3,Open,3.9,Pass
V-02-1,02,2026-02-13,96.5,Open,2.3,Pass
V-02-2,02,2026-02-13,95.6,Open,1.2,Pass
V-02-3,02,2026-02-13,96.5,Open,4.9,Fail
V-03-1,03,2026-02-13,96.4,Open,3.4,Pass
V-03-2,03,2026-02-13,99.6,Open,4.7,Pass
V-03-3,03,2026-02-13,99.9,Open,3.5,Pass
V-04-1,04,2026-02-13,98.0,Open,1.8,Pass
V-04-2,04,2026-02-13,95.4,Open,3.8,Pass
V-04-3,04,2026-02-13,95.0,Open,4.4,Pass
V-05-1,05,2026-02-13,98.7,Open,1.1,Pass
V-05-2,05,2026-02-13,99.8,Open,5.0,Pass
V-05-3,05,2026-02-13,98.3,Open,1.8,Pass
V-06-1,06,2026-02-13,96.1,Open,2.3,Pass
V-06-2,06,2026-02-13,97.4,Open,0.6,Pass
V-06-3,06,2026-02-13,97.0,Open,4.5,Pass
V-07-1,07,2026-02-13,97.8,Open,4.9,Pass
V-07-2,07,2026-02-13,95.0,Open,4.2,Pass
V-07-3,07,2026-02-13,97.5,Open,2.2,Pass
V-01-1,01,2026-02-14,97.2,Open,2.0,Pass
V-01-2,01,2026-02-14,96.3,Open,3.2,Pass
V-01-3,01,2026-02-14,98.7,Open,2.3,Pass
V-02-1,02,2026-02-14,99.7,Open,1.0,Pass
V-02-2,02,2026-02-14,96.1,Open,2.2,Pass
V-02-3,02,2026-02-14,96.0,Open,4.5,Pass
V-03-1,03,2026-02-14,99.8,Open,0.6,Pass
V-03-2,03,2026-02-14,100.0,Open,1.9,Pass
V-03-3,03,2026-02-14,99.4,Open,3.4,Pass
V-04-1,04,2026-02-14,99.0,Open,0.6,Pass
V-04-2,04,2026-02-14,98.3,Open,3.9,Fail
V-04-3,04,2026-02-14,96.2,Open,2.1,Pass
V-05-1,05,2026-02-14,96.0,Open,4.2,Pass
V-05-2,05,2026-02-14,95.5,Open,3.6,Pass
V-05-3,05,2026-02-14,95.5,Open,3.4,Pass
V-06-1,06,2026-02-14,98.6,Open,3.3,Pass
V-06-2,06,2026-02-14,96.2,Open,4.0,Pass
V-06-3,06,2026-02-14,95.2,Open,4.2,Pass
V-07-1,07,2026-02-14,96.4,Open,4.9,Pass
V-07-2,07,2026-02-14,95.1,Open,1.7,Pass
V-07-3,07,2026-02-14,95.4,Open,1.9,Pass
V-01-1,01,2026-02-15,95.7,Open,3.0,Pass
V-01-2,01,2026-02-15,97.7,Open,4.5,Pass
V-01-3,01,2026-02-15,95.4,Open,4.2,Pass
V-02-1,02,2026-02-15,97.9,Open,4.5,Pass
V-02-2,02,2026-02-15,98.2,Open,3.2,Pass
V-02-3,02,2026-02-15,95.7,Open,2.4,Pass
V-03-1,03,2026-02-15,96.5,Open,3.2,Pass
V-03-2,03,2026-02-15,99.7,Open,0.9,Pass
V-03-3,03,2026-02-15,95.5,Open,1.5,Pass
V-04-1,04,2026-02-15,98.4,Open,4.6,Pass
V-04-2,04,2026-02-15,96.1,Open,1.3,Pass
V-04-3,04,2026-02-15,97.4,Open,4.7,Pass
V-05-1,05,2026-02-15,98.0,Open,2.1,Pass
V-05-2,05,2026-02-15,96.1,Open,4.7,Pass
V-05-3,05,2026-02-15,98.5,Open,1.0,Pass
V-06-1,06,2026-02-15,97.6,Open,3.5,Pass
V-06-2,06,2026-02-15,98.1,Open,3.4,Pass
V-06-3,06,2026-02-15,98.2,Open,2.1,Pass
V-07-1,07,2026-02-15,96.4,Open,0.6,Pass
V-07-2,07,2026-02-15,98.2,Open,2.7,Pass
V-07-3,07,2026-02-15,97.6,Open,2.7,Pass
V-01-1,01,2026-02-16,97.0,Open,1.1,Pass
V-01-2,01,2026-02-16,99.2,Open,3.0,Pass
V-01-3,01,2026-02-16,96.3,Open,3.9,Pass
V-02-1,02,2026-02-16,96.7,Open,1.3,Pass
V-02-2,02,2026-02-16,98.9,Open,1.0,Pass
V-02-3,02,2026-02-16,97.7,Open,3.9,Pass
V-03-1,03,2026-02-16,96.2,Open,2.3,Fail
V-03-2,03,2026-02-16,97.6,Open,2.0,Pass
V-03-3,03,2026-02-16,98.9,Open,2.0,Pass
V-04-1,04,2026-02-16,95.3,Open,2.5,Pass
V-04-2,04,2026-02-16,96.4,Open,3.7,Pass
V-04-3,04,2026-02-16,95.7,Open,3.9,Pass
V-05-1,05,2026-02-16,96.8,Open,1.5,Pass
V-05-2,05,2026-02-16,99.6,Open,2.0,Pass
V-05-3,05,2026-02-16,98.5,Open,0.7,Pass
V-06-1,06,2026-02-16,97.2,Open,4.3,Pass
V-06-2,06,2026-02-16,97.8,Open,4.8,Pass
V-06-3,06,2026-02-16,96.2,Open,0.9,Pass
V-07-1,07,2026-02-16,97.3,Open,4.3,Pass
V-07-2,07,2026-02-16,97.3,Open,0.5,Pass
V-07-3,07,2026-02-16,98.9,Open,1.5,Pass
V-01-1,01,2026-02-17,95.8,Open,5.0,Pass
V-01-2,01,2026-02-17,95.1,Open,4.3,Pass
V-01-3,01,2026-02-17,99.0,Open,4.9,Pass
V-02-1,02,2026-02-17,95.5,Open,5.0,Pass
V-02-2,02,2026-02-17,98.9,Open,2.3,Pass
V-02-3,02,2026-02-17,98.8,Open,0.7,Pass
V-03-1,03,2026-02-17,95.2,Open,4.5,Pass
V-03-2,03,2026-02-17,95.1,Open,2.4,Fail
V-03-3,03,2026-02-17,95.6,Open,4.2,Pass
V-04-1,04,2026-02-17,99.2,Open,3.4,Pass
V-04-2,04,2026-02-17,95.1,Open,1.8,Pass
V-04-3,04,2026-02-17,98.0,Open,1.1,Pass
V-05-1,05,2026-02-17,98.9,Open,0.6,Pass
V-05-2,05,2026-02-17,98.8,Open,4.2,Pass
V-05-3,05,2026-02-17,98.2,Open,1.1,Pass
V-06-1,06,2026-02-17,97.2,Open,4.6,Pass
V-06-2,06,2026-02-17,96.3,Open,2.8,Pass
V-06-3,06,2026-02-17,99.5,Open,3.3,Pass
V-07-1,07,2026-02-17,95.6,Open,3.7,Pass
V-07-2,07,2026-02-17,96.5,Open,3.1,Pass
V-07-3,07,2026-02-17,95.9,Open,2.6,Pass
V-01-1,01,2026-02-18,95.9,Open,2.5,Pass
V-01-2,01,2026-02-18,96.3,Open,0.9,Pass
V-01-3,01,2026-02-18,95.2,Open,2.2,Pass
V-02-1,02,2026-02-18,99.7,Open,2.5,Pass
V-02-2,02,2026-02-18,96.3,Open,0.9,Pass
V-02-3,02,2026-02-18,97.1,Open,2.8,Pass
V-03-1,03,2026-02-18,99.3,Open,3.5,Pass
V-03-2,03,2026-02-18,99.6,Open,2.1,Pass
V-03-3,03,2026-02-18,98.2,Open,1.3,Pass
V-04-1,04,2026-02-18,98.9,Open,2.1,Pass
V-04-2,04,2026-02-18,97.6,Open,4.7,Pass
V-04-3,04,2026-02-18,7.0,Closed,1.6,Pass
V-05-1,05,2026-02-18,98.7,Open,4.0,Pass
V-05-2,05,2026-02-18,97.1,Open,1.9,Pass
V-05-3,05,2026-02-18,95.7,Open,2.6,Pass
V-06-1,06,2026-02-18,98.4,Open,1.4,Pass
V-06-2,06,2026-02-18,98.2,Open,5.0,Pass
V-06-3,06,2026-02-18,98.4,Open,2.8,Pass
V-07-1,07,2026-02-18,99.8,Open,2.6,Pass
V-07-2,07,2026-02-18,97.9,Open,4.2,Pass
V-07-3,07,2026-02-18,95.9,Open,3.8,Pass
V-01-1,01,2026-02-19,96.2,Open,3.5,Pass
V-01-2,01,2026-02-19,10.0,Closed,2.3,Pass
V-01-3,01,2026-02-19,97.6,Open,0.8,Pass
V-02-1,02,2026-02-19,99.6,Open,4.0,Pass
V-02-2,02,2026-02-19,98.7,Open,2.9,Pass
V-02-3,02,2026-02-19,95.3,Open,3.7,Pass
V-03-1,03,2026-02-19,98.4,Open,1.8,Pass
V-03-2,03,2026-02-19,98.0,Open,4.2,Pass
V-03-3,03,2026-02-19,96.8,Open,3.9,Pass
V-04-1,04,2026-02-19,95.6,Open,1.9,Pass
V-04-2,04,2026-02-19,95.3,Open,1.9,Pass
V-04-3,04,2026-02-19,97.6,Open,1.8,Pass
V-05-1,05,2026-02-19,98.0,Open,3.4,Pass
V-05-2,05,2026-02-19,99.3,Open,1.5,Pass
V-05-3,05,2026-02-19,97.2,Open,4.9,Pass
V-06-1,06,2026-02-19,98.0,Open,1.9,Pass
V-06-2,06,2026-02-19,98.4,Open,4.5,Pass
V-06-3,06,2026-02-19,99.7,Open,1.4,Pass
V-07-1,07,2026-02-19,99.8,Open,2.5,Pass
V-07-2,07,2026-02-19,99.3,Open,2.6,Pass
V-07-3,07,2026-02-19,96.6,Open,2.1,Pass
V-01-1,01,2026-02-20,95.4,Open,4.9,Pass
V-01-2,01,2026-02-20,99.2,Open,2.5,Pass
V-01-3,01,2026-02-20,96.0,Open,3.7,Pass
V-02-1,02,2026-02-20,99.0,Open,4.1,Pass
V-02-2,02,2026-02-20,98.9,Open,4.4,Pass
V-02-3,02,2026-02-20,96.2,Open,3.7,Pass
V-03-1,03,2026-02-20,97.1,Open,4.7,Pass
V-03-2,03,2026-02-20,95.7,Open,3.1,Pass
V-03-3,03,2026-02-20,99.6,Open,0.8,Fail
V-04-1,04,2026-02-20,100.0,Open,2.3,Pass
V-04-2,04,2026-02-20,99.6,Open,3.5,Pass
V-04-3,04,2026-02-20,96.2,Open,4.3,Pass
V-05-1,05,2026-02-20,97.3,Open,0.9,Pass
V-05-2,05,2026-02-20,97.8,Open,1.4,Pass
V-05-3,05,2026-02-20,96.0,Open,0.6,Pass
V-06-1,06,2026-02-20,98.8,Open,2.9,Pass
V-06-2,06,2026-02-20,98.2,Open,1.1,Pass
V-06-3,06,2026-02-20,95.5,Open,1.6,Pass
V-07-1,07,2026-02-20,99.9,Open,4.2,Pass
V-07-2,07,2026-02-20,98.1,Open,1.4,Pass
V-07-3,07,2026-02-20,95.5,Open,2.1,Pass
V-01-1,01,2026-02-21,99.7,Open,4.8,Pass
V-01-2,01,2026-02-21,95.0,Open,3.2,Pass
V-01-3,01,2026-02-21,99.7,Open,4.2,Pass
V-02-1,02,2026-02-21,95.7,Open,3.3,Pass
V-02-2,02,2026-02-21,98.6,Open,3.8,Pass
V-02-3,02,2026-02-21,95.2,Open,1.3,Pass
V-03-1,03,2026-02-21,96.6,Open,2.8,Pass
V-03-2,03,2026-02-21,97.8,Open,3.8,Pass
V-03-3,03,2026-02-21,98.0,Open,4.5,Pass
V-04-1,04,2026-02-21,99.9,Open,5.0,Pass
V-04-2,04,2026-02-21,95.6,Open,3.3,Pass
V-04-3,04,2026-02-21,95.8,Open,2.4,Pass
V-05-1,05,2026-02-21,95.2,Open,2.6,Pass
V-05-2,05,2026-02-21,97.3,Open,4.0,Pass
V-05-3,05,2026-02-21,99.5,Open,3.6,Pass
V-06-1,06,2026-02-21,98.8,Open,0.7,Pass
V-06-2,06,2026-02-21,96.4,Open,1.8,Pass
V-06-3,06,2026-02-21,98.7,Open,1.7,Pass
V-07-1,07,2026-02-21,96.5,Open,3.1,Pass
V-07-2,07,2026-02-21,95.3,Open,3.9,Pass
V-07-3,07,2026-02-21,98.9,Open,3.1,Pass
V-01-1,01,2026-02-22,96.0,Open,2.5,Pass
V-01-2,01,2026-02-22,99.7,Open,1.2,Pass
V-01-3,01,2026-02-22,2.1,Closed,0.5,Pass
V-02-1,02,2026-02-22,99.3,Open,2.8,Pass
V-02-2,02,2026-02-22,97.2,Open,4.1,Pass
V-02-3,02,2026-02-22,97.7,Open,3.3,Pass
V-03-1,03,2026-02-22,95.2,Open,3.8,Pass
V-03-2,03,2026-02-22,96.9,Open,3.4,Pass
V-03-3,03,2026-02-22,95.2,Open,3.3,Pass
V-04-1,04,2026-02-22,97.8,Open,4.7,Pass
V-04-2,04,2026-02-22,99.4,Open,0.6,Pass
V-04-3,04,2026-02-22,12.0,Closed,4.7,Pass
V-05-1,05,2026-02-22,95.4,Open,2.4,Pass
V-05-2,05,2026-02-22,95.2,Open,3.2,Pass
V-05-3,05,2026-02-22,98.8,Open,2.5,Pass
V-06-1,06,2026-02-22,98.7,Open,4.9,Pass
V-06-2,06,2026-02-22,98.5,Open,2.3,Pass
V-06-3,06,2026-02-22,97.4,Open,2.3,Pass
V-07-1,07,2026-02-22,99.6,Open,0.8,Pass
V-07-2,07,2026-02-22,99.3,Open,1.4,Pass
V-07-3,07,2026-02-22,99.2,Open,3.2,Pass
V-01-1,01,2026-02-23,95.4,Open,1.6,Pass
V-01-2,01,2026-02-23,97.0,Open,2.2,Pass
V-01-3,01,2026-02-23,98.5,Open,2.7,Pass
V-02-1,02,2026-02-23,98.4,Open,0.6,Pass
V-02-2,02,2026-02-23,99.1,Open,3.2,Pass
V-02-3,02,2026-02-23,98.9,Open,4.4,Pass
V-03-1,03,2026-02-23,96.1,Open,3.8,Fail
V-03-2,03,2026-02-23,95.0,Open,0.7,Pass
V-03-3,03,2026-02-23,95.4,Open,1.1,Pass
V-04-1,04,2026-02-23,99.8,Open,2.1,Pass
V-04-2,04,2026-02-23,96.1,Open,1.7,Pass
V-04-3,04,2026-02-23,95.2,Open,4.7,Pass
V-05-1,05,2026-02-23,95.6,Open,4.9,Pass
V-05-2,05,2026-02-23,99.0,Open,1.4,Pass
V-05-3,05,2026-02-23,97.5,Open,4.9,Pass
V-06-1,06,2026-02-23,97.4,Open,0.5,Pass
V-06-2,06,2026-02-23,95.6,Open,4.7,Pass
V-06-3,06,2026-02-23,96.2,Open,4.3,Pass
V-07-1,07,2026-02-23,96.5,Open,1.7,Pass
V-07-2,07,2026-02-23,96.8,Open,4.2,Pass
V-07-3,07,2026-02-23,98.1,Open,0.9,Pass
V-01-1,01,2026-02-24,97.3,Open,2.7,Pass
V-01-2,01,2026-02-24,97.3,Open,0.7,Pass
V-01-3,01,2026-02-24,99.4,Open,2.9,Pass
V-02-1,02,2026-02-24,98.9,Open,1.3,Pass
V-02-2,02,2026-02-24,97.2,Open,2.5,Pass
V-02-3,02,2026-02-24,97.9,Open,1.4,Pass
V-03-1,03,2026-02-24,96.0,Open,1.6,Pass
V-03-2,03,2026-02-24,99.7,Open,4.6,Pass
V-03-3,03,2026-02-24,95.2,Open,3.0,Pass
V-04-1,04,2026-02-24,1.6,Closed,3.2,Pass
V-04-2,04,2026-02-24,97.4,Open,0.7,Pass
V-04-3,04,2026-02-24,95.8,Open,4.5,Pass
V-05-1,05,2026-02-24,98.0,Open,1.8,Pass
V-05-2,05,2026-02-24,96.7,Open,2.4,Pass
V-05-3,05,2026-02-24,96.5,Open,2.1,Pass
V-06-1,06,2026-02-24,97.6,Open,3.8,Pass
V-06-2,06,2026-02-24,95.2,Open,4.8,Pass
V-06-3,06,2026-02-24,96.5,Open,4.3,Pass
V-07-1,07,2026-02-24,99.3,Open,4.6,Pass
V-07-2,07,2026-02-24,95.4,Open,3.9,Pass
V-07-3,07,2026-02-24,95.4,Open,1.8,Pass
V-01-1,01,2026-02-25,98.2,Open,0.6,Pass
V-01-2,01,2026-02-25,98.1,Open,1.2,Pass
V-01-3,01,2026-02-25,97.0,Open,2.2,Pass
V-02-1,02,2026-02-25,98.8,Open,1.0,Fail
V-02-2,02,2026-02-25,96.7,Open,2.5,Pass
V-02-3,02,2026-02-25,99.5,Open,4.9,Pass
V-03-1,03,2026-02-25,96.9,Open,4.2,Pass
V-03-2,03,2026-02-25,97.7,Open,2.0,Pass
V-03-3,03,2026-02-25,98.2,Open,4.1,Pass
V-04-1,04,2026-02-25,99.1,Open,3.9,Pass
V-04-2,04,2026-02-25,95.2,Open,2.4,Pass
V-04-3,04,2026-02-25,98.6,Open,1.3,Pass
V-05-1,05,2026-02-25,98.0,Open,4.6,Pass
V-05-2,05,2026-02-25,98.2,Open,3.5,Pass
V-05-3,05,2026-02-25,27.1,Closed,3.1,Pass
V-06-1,06,2026-02-25,96.2,Open,2.8,Pass
V-06-2,06,2026-02-25,96.2,Open,0.8,Pass
V-06-3,06,2026-02-25,95.2,Open,4.8,Pass
V-07-1,07,2026-02-25,97.6,Open,1.0,Pass
V-07-2,07,2026-02-25,96.7,Open,2.7,Pass
V-07-3,07,2026-02-25,96.8,Open,1.5,Pass
V-01-1,01,2026-02-26,95.5,Open,3.5,Pass
V-01-2,01,2026-02-26,97.1,Open,4.1,Pass
V-01-3,01,2026-02-26,95.9,Open,1.8,Pass
V-02-1,02,2026-02-26,97.5,Open,2.5,Pass
V-02-2,02,2026-02-26,95.3,Open,1.6,Pass
V-02-3,02,2026-02-26,96.3,Open,0.7,Pass
V-03-1,03,2026-02-26,99.2,Open,2.2,Pass
V-03-2,03,2026-02-26,97.4,Open,2.8,Pass
V-03-3,03,2026-02-26,98.1,Open,4.4,Pass
V-04-1,04,2026-02-26,99.6,Open,1.3,Pass
V-04-2,04,2026-02-26,95.0,Open,2.1,Pass
V-04-3,04,2026-02-26,95.2,Open,2.2,Pass
V-05-1,05,2026-02-26,9.2,Closed,1.9,Pass
V-05-2,05,2026-02-26,99.7,Open,2.1,Pass
V-05-3,05,2026-02-26,97.1,Open,3.4,Pass
V-06-1,06,2026-02-26,99.4,Open,4.5,Pass
V-06-2,06,2026-02-26,98.7,Open,1.0,Pass
V-06-3,06,2026-02-26,97.2,Open,3.3,Pass
V-07-1,07,2026-02-26,97.3,Open,3.1,Pass
V-07-2,07,2026-02-26,98.7,Open,1.0,Pass
V-07-3,07,2026-02-26,96.7,Open,3.3,Pass
V-01-1,01,2026-02-27,95.1,Open,2.5,Pass
V-01-2,01,2026-02-27,97.8,Open,4.8,Fail
V-01-3,01,2026-02-27,99.2,Open,1.3,Pass
V-02-1,02,2026-02-27,24.8,Closed,3.8,Pass
V-02-2,02,2026-02-27,98.5,Open,2.0,Pass
V-02-3,02,2026-02-27,96.9,Open,1.4,Pass
V-03-1,03,2026-02-27,98.8,Open,4.5,Pass
V-03-2,03,2026-02-27,98.8,Open,3.2,Pass
