segment_id,test_point_id,date,pipe_to_soil_v,on_potential_v,current_ma,criteria_met,standard
SEG-02,TP-02-3,2025-07-14,-0.635,-0.82,1.29,Fail,NACE SP0169
SEG-03,TP-03-1,2025-07-14,-0.944,-1.066,1.62,Pass,NACE SP0169
SEG-03,TP-03-2,2025-07-14,-0.881,-1.243,2.26,Pass,NACE SP0169
SEG-03,TP-03-3,2025-07-14,-0.902,-1.05,2.01,Pass,NACE SP0169
SEG-04,TP-04-1,2025-07-14,-0.751,-1.118,4.7,Fail,NACE SP0169
SEG-04,TP-04-2,2025-07-14,-0.908,-1.063,3.73,Pass,NACE SP0169
SEG-04,TP-04-3,2025-07-14,-0.864,-0.974,4.58,Pass,NACE SP0169
SEG-05,TP-05-1,2025-07-14,-0.906,-1.067,4.41,Pass,NACE SP0169
SEG-05,TP-05-2,2025-07-14,-0.87,-1.038,1.0,Pass,NACE SP0169
SEG-05,TP-05-3,2025-07-14,-0.838,-1.194,1.02,Fail,NACE SP0169
SEG-06,TP-06-1,2025-07-14,-0.935,-1.073,3.44,Pass,NACE SP0169
SEG-06,TP-06-2,2025-07-14,-0.927,-1.16,1.14,Pass,NACE SP0169
SEG-06,TP-06-3,2025-07-14,-0.702,-1.031,1.83,Fail,NACE SP0169
SEG-07,TP-07-1,2025-07-14,-0.86,-1.259,2.46,Pass,NACE SP0169
SEG-07,TP-07-2,2025-07-14,-0.929,-1.25,4.39,Pass,NACE SP0169
SEG-07,TP-07-3,2025-07-14,-0.914,-1.174,4.52,Pass,NACE SP0169
SEG-01,TP-01-1,2025-07-15,-0.854,-1.052,2.36,Pass,NACE SP0169
SEG-01,TP-01-2,2025-07-15,-0.717,-0.858,4.98,Fail,NACE SP0169
SEG-01,TP-01-3,2025-07-15,-1.029,-1.182,2.05,Pass,NACE SP0169
SEG-02,TP-02-1,2025-07-15,-0.875,-1.253,1.06,Pass,NACE SP0169
SEG-02,TP-02-2,2025-07-15,-0.872,-1.112,0.69,Pass,NACE SP0169
SEG-02,TP-02-3,2025-07-15,-0.77,-0.933,1.34,Fail,NACE SP0169
SEG-03,TP-03-1,2025-07-15,-0.855,-1.21,4.88,Pass,NACE SP0169
SEG-03,TP-03-2,2025-07-15,-0.86,-1.245,4.81,Pass,NACE SP0169
SEG-03,TP-03-3,2025-07-15,-0.776,-0.949,0.76,Fail,NACE SP0169
SEG-04,TP-04-1,2025-07-15,-0.739,-0.945,1.46,Fail,NACE SP0169
SEG-04,TP-04-2,2025-07-15,-0.863,-1.068,4.0,Pass,NACE SP0169
SEG-04,TP-04-3,2025-07-15,-0.823,-1.22,4.42,Fail,NACE SP0169
SEG-05,TP-05-1,2025-07-15,-0.96,-1.17,4.43,Pass,NACE SP0169
SEG-05,TP-05-2,2025-07-15,-0.611,-0.734,2.4,Fail,NACE SP0169
SEG-05,TP-05-3,2025-07-15,-0.9,-1.217,4.32,Pass,NACE SP0169
SEG-06,TP-06-1,2025-07-15,-0.933,-1.13,3.16,Pass,NACE SP0169
SEG-06,TP-06-2,2025-07-15,-0.882,-1.04,4.61,Pass,NACE SP0169
SEG-06,TP-06-3,2025-07-15,-0.818,-1.189,2.8,Fail,NACE SP0169
SEG-07,TP-07-1,2025-07-15,-0.882,-1.062,2.03,Pass,NACE SP0169
SEG-07,TP-07-2,2025-07-15,-0.756,-0.965,3.47,Fail,NACE SP0169
SEG-07,TP-07-3,2025-07-15,-0.875,-1.015,2.21,Pass,NACE SP0169
SEG-01,TP-01-1,2025-07-16,-0.796,-0.958,4.22,Fail,NACE SP0169
SEG-01,TP-01-2,2025-07-16,-0.881,-1.217,3.26,Pass,NACE SP0169
SEG-01,TP-01-3,2025-07-16,-0.822,-1.171,2.32,Fail,NACE SP0169
SEG-02,TP-02-1,2025-07-16,-0.83,-1.135,3.55,Fail,NACE SP0169
SEG-02,TP-02-2,2025-07-16,-0.818,-0.946,3.98,Fail,NACE SP0169
SEG-02,TP-02-3,2025-07-16,-0.82,-0.947,1.13,Fail,NACE SP0169
SEG-03,TP-03-1,2025-07-16,-0.989,-1.09,0.74,Pass,NACE SP0169
SEG-03,TP-03-2,2025-07-16,-0.801,-0.938,4.82,Fail,NACE SP0169
SEG-03,TP-03-3,2025-07-16,-0.786,-0.905,4.29,Fail,NACE SP0169
SEG-04,TP-04-1,2025-07-16,-0.924,-1.307,0.89,Pass,NACE SP0169
SEG-04,TP-04-2,2025-07-16,-0.844,-1.003,4.66,Fail,NACE SP0169
SEG-04,TP-04-3,2025-07-16,-0.826,-0.983,2.62,Fail,NACE SP0169
SEG-05,TP-05-1,2025-07-16,-0.846,-1.092,3.02,Fail,NACE SP0169
SEG-05,TP-05-2,2025-07-16,-0.73,-1.007,2.73,Fail,NACE SP0169
SEG-05,TP-05-3,2025-07-16,-0.796,-1.091,3.85,Fail,NACE SP0169
SEG-06,TP-06-1,2025-07-16,-0.88,-1.231,4.4,Pass,NACE SP0169
SEG-06,TP-06-2,2025-07-16,-1.054,-1.209,3.21,Pass,NACE SP0169
SEG-06,TP-06-3,2025-07-16,-0.873,-1.128,4.15,Pass,NACE SP0169
SEG-07,TP-07-1,2025-07-16,-0.782,-0.996,4.42,Fail,NACE SP0169
SEG-07,TP-07-2,2025-07-16,-0.868,-1.049,4.99,Pass,NACE SP0169
SEG-07,TP-07-3,2025-07-16,-0.88,-1.065,1.49,Pass,NACE SP0169
SEG-01,TP-01-1,2025-07-17,-0.962,-1.221,3.6,Pass,NACE SP0169
SEG-01,TP-01-2,2025-07-17,-0.848,-1.239,1.41,Fail,NACE SP0169
SEG-01,TP-01-3,2025-07-17,-0.751,-1.136,0.85,Fail,NACE SP0169
SEG-02,TP-02-1,2025-07-17,-0.929,-1.325,4.5,Pass,NACE SP0169
SEG-02,TP-02-2,2025-07-17,-0.914,-1.063,1.61,Pass,NACE SP0169
SEG-02,TP-02-3,2025-07-17,-0.869,-1.162,3.41,Pass,NACE SP0169
SEG-03,TP-03-1,2025-07-17,-0.825,-0.963,1.09,Fail,NACE SP0169
SEG-03,TP-03-2,2025-07-17,-0.917,-1.18,3.47,Pass,NACE SP0169
SEG-03,TP-03-3,2025-07-17,-0.844,-1.167,3.06,Fail,NACE SP0169
SEG-04,TP-04-1,2025-07-17,-0.785,-1.159,2.04,Fail,NACE SP0169
SEG-04,TP-04-2,2025-07-17,-0.947,-1.077,1.75,Pass,NACE SP0169
SEG-04,TP-04-3,2025-07-17,-0.823,-1.038,4.93,Fail,NACE SP0169
SEG-05,TP-05-1,2025-07-17,-0.823,-1.192,3.7,Fail,NACE SP0169
SEG-05,TP-05-2,2025-07-17,-0.739,-0.934,3.69,Fail,NACE SP0169
SEG-05,TP-05-3,2025-07-17,-0.789,-1.106,0.97,Fail,NACE SP0169
SEG-06,TP-06-1,2025-07-17,-0.802,-0.975,3.64,Fail,NACE SP0169
SEG-06,TP-06-2,2025-07-17,-0.834,-1.081,1.3,Fail,NACE SP0169
SEG-06,TP-06-3,2025-07-17,-0.91,-1.136,2.77,Pass,NACE SP0169
SEG-07,TP-07-1,2025-07-17,-1.137,-1.37,0.73,Pass,NACE SP0169
SEG-07,TP-07-2,2025-07-17,-0.971,-1.153,3.19,Pass,NACE SP0169
SEG-07,TP-07-3,2025-07-17,-0.902,-1.175,1.08,Pass,NACE SP0169
SEG-01,TP-01-1,2025-07-18,-0.972,-1.351,0.52,Pass,NACE SP0169
SEG-01,TP-01-2,2025-07-18,-0.808,-1.15,0.82,Fail,NACE SP0169
SEG-01,TP-01-3,2025-07-18,-0.892,-1.16,2.45,Pass,NACE SP0169
SEG-02,TP-02-1,2025-07-18,-0.832,-0.944,4.93,Fail,NACE SP0169
SEG-02,TP-02-2,2025-07-18,-0.933,-1.224,2.2,Pass,NACE SP0169
SEG-02,TP-02-3,2025-07-18,-0.677,-0.856,2.54,Fail,NACE SP0169
SEG-03,TP-03-1,2025-07-18,-0.836,-1.014,1.38,Fail,NACE SP0169
SEG-03,TP-03-2,2025-07-18,-0.824,-1.097,0.52,Fail,NACE SP0169
SEG-03,TP-03-3,2025-07-18,-0.783,-0.94,4.81,Fail,NACE SP0169
SEG-04,TP-04-1,2025-07-18,-0.811,-1.12,1.28,Fail,NACE SP0169
SEG-04,TP-04-2,2025-07-18,-0.907,-1.221,4.94,Pass,NACE SP0169
SEG-04,TP-04-3,2025-07-18,-0.91,-1.105,2.92,Pass,NACE SP0169
SEG-05,TP-05-1,2025-07-18,-1.012,-1.21,4.26,Pass,NACE SP0169
SEG-05,TP-05-2,2025-07-18,-0.902,-1.055,1.0,Pass,NACE SP0169
SEG-05,TP-05-3,2025-07-18,-0.723,-1.059,3.42,Fail,NACE SP0169
SEG-06,TP-06-1,2025-07-18,-0.839,-1.174,2.0,Fail,NACE SP0169
SEG-06,TP-06-2,2025-07-18,-0.814,-1.022,2.13,Fail,NACE SP0169
SEG-06,TP-06-3,2025-07-18,-0.802,-1.09,1.67,Fail,NACE SP0169
SEG-07,TP-07-1,2025-07-18,-0.731,-0.866,1.38,Fail,NACE SP0169
SEG-07,TP-07-2,2025-07-18,-0.851,-0.992,2.78,Pass,NACE SP0169
SEG-07,TP-07-3,2025-07-18,-0.836,-1.216,4.94,Fail,NACE SP0169
SEG-01,TP-01-1,2025-07-19,-0.877,-1.165,0.79,Pass,NACE SP0169
SEG-01,TP-01-2,2025-07-19,-0.805,-0.954,4.62,Fail,NACE SP0169
SEG-01,TP-01-3,2025-07-19,-0.745,-0.999,2.71,Fail,NACE SP0169
SEG-02,TP-02-1,2025-07-19,-0.97,-1.237,1.48,Pass,NACE SP0169
SEG-02,TP-02-2,2025-07-19,-0.812,-1.003,1.97,Fail,NACE SP0169
SEG-02,TP-02-3,2025-07-19,-0.79,-1.142,4.3,Fail,NACE SP0169
SEG-03,TP-03-1,2025-07-19,-0.971,-1.169,3.91,Pass,NACE SP0169
SEG-03,TP-03-2,2025-07-19,-0.779,-1.159,2.91,Fail,NACE SP0169
SEG-03,TP-03-3,2025-07-19,-0.885,-1.07,3.76,Pass,NACE SP0169
SEG-04,TP-04-1,2025-07-19,-0.968,-1.155,1.8,Pass,NACE SP0169
SEG-04,TP-04-2,2025-07-19,-0.778,-0.937,2.12,Fail,NACE SP0169
SEG-04,TP-04-3,2025-07-19,-0.857,-1.218,1.52,Pass,NACE SP0169
SEG-05,TP-05-1,2025-07-19,-0.915,-1.065,0.92,Pass,NACE SP0169
SEG-05,TP-05-2,2025-07-19,-0.742,-1.043,0.62,Fail,NACE SP0169
SEG-05,TP-05-3,2025-07-19,-0.857,-1.16,2.3,Pass,NACE SP0169
SEG-06,TP-06-1,2025-07-19,-0.9,-1.198,3.31,Pass,NACE SP0169
SEG-06,TP-06-2,2025-07-19,-0.968,-1.245,4.73,Pass,NACE SP0169
SEG-06,TP-06-3,2025-07-19,-0.818,-0.969,3.23,Fail,NACE SP0169
SEG-07,TP-07-1,2025-07-19,-0.881,-1.228,1.42,Pass,NACE SP0169
SEG-07,TP-07-2,2025-07-19,-0.751,-1.052,2.88,Fail,NACE SP0169
SEG-07,TP-07-3,2025-07-19,-0.998,-1.331,3.99,Pass,NACE SP0169
SEG-01,TP-01-1,2025-07-20,-0.858,-1.217,1.9,Pass,NACE SP0169
SEG-01,TP-01-2,2025-07-20,-1.025,-1.259,3.13,Pass,NACE SP0169
SEG-01,TP-01-3,2025-07-20,-0.779,-1.124,4.03,Fail,NACE SP0169
SEG-02,TP-02-1,2025-07-20,-0.821,-1.205,3.84,Fail,NACE SP0169
SEG-02,TP-02-2,2025-07-20,-0.956,-1.344,4.9,Pass,NACE SP0169
SEG-02,TP-02-3,2025-07-20,-0.903,-1.129,4.64,Pass,NACE SP0169
SEG-03,TP-03-1,2025-07-20,-0.838,-1.035,4.84,Fail,NACE SP0169
SEG-03,TP-03-2,2025-07-20,-0.966,-1.192,1.16,Pass,NACE SP0169
SEG-03,TP-03-3,2025-07-20,-0.877,-1.028,1.3,Pass,NACE SP0169
SEG-04,TP-04-1,2025-07-20,-0.886,-1.068,2.36,Pass,NACE SP0169
SEG-04,TP-04-2,2025-07-20,-0.705,-0.858,1.08,Fail,NACE SP0169
SEG-04,TP-04-3,2025-07-20,-0.78,-0.888,1.01,Fail,NACE SP0169
SEG-05,TP-05-1,2025-07-20,-0.785,-1.076,4.55,Fail,NACE SP0169
SEG-05,TP-05-2,2025-07-20,-1.044,-1.25,3.98,Pass,NACE SP0169
SEG-05,TP-05-3,2025-07-20,-0.787,-1.134,3.78,Fail,NACE SP0169
SEG-06,TP-06-1,2025-07-20,-0.818,-1.048,2.15,Fail,NACE SP0169
SEG-06,TP-06-2,2025-07-20,-0.817,-1.172,1.69,Fail,NACE SP0169
SEG-06,TP-06-3,2025-07-20,-0.871,-1.222,4.14,Pass,NACE SP0169
SEG-07,TP-07-1,2025-07-20,-0.931,-1.26,0.53,Pass,NACE SP0169
SEG-07,TP-07-2,2025-07-20,-0.936,-1.245,2.95,Pass,NACE SP0169
SEG-07,TP-07-3,2025-07-20,-0.733,-0.936,4.4,Fail,NACE SP0169
SEG-01,TP-01-1,2025-07-21,-0.851,-1.184,1.0,Pass,NACE SP0169
SEG-01,TP-01-2,2025-07-21,-0.775,-1.146,2.07,Fail,NACE SP0169
SEG-01,TP-01-3,2025-07-21,-0.785,-1.051,4.73,Fail,NACE SP0169
SEG-02,TP-02-1,2025-07-21,-0.878,-1.138,4.79,Pass,NACE SP0169
SEG-02,TP-02-2,2025-07-21,-0.832,-1.109,4.79,Fail,NACE SP0169
SEG-02,TP-02-3,2025-07-21,-0.783,-0.988,4.93,Fail,NACE SP0169
SEG-03,TP-03-1,2025-07-21,-0.866,-1.101,4.79,Pass,NACE SP0169
SEG-03,TP-03-2,2025-07-21,-0.938,-1.313,2.0,Pass,NACE SP0169
SEG-03,TP-03-3,2025-07-21,-0.93,-1.209,0.96,Pass,NACE SP0169
SEG-04,TP-04-1,2025-07-21,-0.866,-1.042,3.85,Pass,NACE SP0169
SEG-04,TP-04-2,2025-07-21,-0.774,-0.95,4.05,Fail,NACE SP0169
SEG-04,TP-04-3,2025-07-21,-0.771,-0.917,4.36,Fail,NACE SP0169
SEG-05,TP-05-1,2025-07-21,-0.992,-1.382,3.93,Pass,NACE SP0169
SEG-05,TP-05-2,2025-07-21,-0.729,-0.864,2.05,Fail,NACE SP0169
SEG-05,TP-05-3,2025-07-21,-0.959,-1.097,1.45,Pass,NACE SP0169
SEG-06,TP-06-1,2025-07-21,-0.838,-1.044,2.97,Fail,NACE SP0169
SEG-06,TP-06-2,2025-07-21,-0.905,-1.021,2.62,Pass,NACE SP0169
SEG-06,TP-06-3,2025-07-21,-0.837,-0.984,1.63,Fail,NACE SP0169
SEG-07,TP-07-1,2025-07-21,-0.895,-1.186,0.51,Pass,NACE SP0169
SEG-07,TP-07-2,2025-07-21,-0.884,-0.991,4.16,Pass,NACE SP0169
SEG-07,TP-07-3,2025-07-21,-0.867,-1.22,2.24,Pass,NACE SP0169
SEG-01,TP-01-1,2025-07-22,-0.747,-0.959,4.9,Fail,NACE SP0169
SEG-01,TP-01-2,2025-07-22,-0.929,-1.237,3.38,Pass,NACE SP0169
SEG-01,TP-01-3,2025-07-22,-0.732,-1.125,3.74,Fail,NACE SP0169
SEG-02,TP-02-1,2025-07-22,-0.788,-1.123,2.02,Fail,NACE SP0169
SEG-02,TP-02-2,2025-07-22,-0.788,-0.935,1.03,Fail,NACE SP0169
SEG-02,TP-02-3,2025-07-22,-0.854,-1.22,3.1,Pass,NACE SP0169
SEG-03,TP-03-1,2025-07-22,-0.776,-0.925,4.04,Fail,NACE SP0169
SEG-03,TP-03-2,2025-07-22,-0.811,-1.048,4.5,Fail,NACE SP0169
SEG-03,TP-03-3,2025-07-22,-0.824,-0.978,4.21,Fail,NACE SP0169
SEG-04,TP-04-1,2025-07-22,-0.757,-1.103,3.71,Fail,NACE SP0169
SEG-04,TP-04-2,2025-07-22,-0.802,-1.004,4.45,Fail,NACE SP0169
SEG-04,TP-04-3,2025-07-22,-0.868,-1.05,4.58,Pass,NACE SP0169
SEG-05,TP-05-1,2025-07-22,-0.955,-1.071,5.0,Pass,NACE SP0169
SEG-05,TP-05-2,2025-07-22,-0.814,-0.925,4.73,Fail,NACE SP0169
SEG-05,TP-05-3,2025-07-22,-0.729,-0.953,1.31,Fail,NACE SP0169
SEG-06,TP-06-1,2025-07-22,-0.697,-1.018,1.18,Fail,NACE SP0169
SEG-06,TP-06-2,2025-07-22,-0.731,-1.053,4.81,Fail,NACE SP0169
SEG-06,TP-06-3,2025-07-22,-0.918,-1.104,3.74,Pass,NACE SP0169
SEG-07,TP-07-1,2025-07-22,-0.996,-1.154,3.23,Pass,NACE SP0169
SEG-07,TP-07-2,2025-07-22,-0.759,-0.997,1.13,Fail,NACE SP0169
SEG-07,TP-07-3,2025-07-22,-0.793,-0.979,1.43,Fail,NACE SP0169
SEG-01,TP-01-1,2025-07-23,-0.856,-1.237,1.02,Pass,NACE SP0169
SEG-01,TP-01-2,2025-07-23,-0.97,-1.345,0.91,Pass,NACE SP0169
SEG-01,TP-01-3,2025-07-23,-0.693,-0.871,0.89,Fail,NACE SP0169
SEG-02,TP-02-1,2025-07-23,-1.035,-1.294,2.32,Pass,NACE SP0169
SEG-02,TP-02-2,2025-07-23,-0.831,-1.116,2.04,Fail,NACE SP0169
SEG-02,TP-02-3,2025-07-23,-0.817,-0.961,1.09,Fail,NACE SP0169
SEG-03,TP-03-1,2025-07-23,-0.83,-1.225,4.74,Fail,NACE SP0169
SEG-03,TP-03-2,2025-07-23,-0.822,-1.083,3.21,Fail,NACE SP0169
SEG-03,TP-03-3,2025-07-23,-1.034,-1.204,1.44,Pass,NACE SP0169
SEG-04,TP-04-1,2025-07-23,-0.868,-1.001,1.23,Pass,NACE SP0169
SEG-04,TP-04-2,2025-07-23,-1.05,-1.438,3.82,Pass,NACE SP0169
SEG-04,TP-04-3,2025-07-23,-0.754,-0.888,0.88,Fail,NACE SP0169
SEG-05,TP-05-1,2025-07-23,-0.907,-1.093,2.35,Pass,NACE SP0169
SEG-05,TP-05-2,2025-07-23,-0.865,-1.048,4.28,Pass,NACE SP0169
SEG-05,TP-05-3,2025-07-23,-0.755,-0.908,0.61,Fail,NACE SP0169
SEG-06,TP-06-1,2025-07-23,-0.949,-1.332,3.2,Pass,NACE SP0169
SEG-06,TP-06-2,2025-07-23,-0.926,-1.054,3.27,Pass,NACE SP0169
SEG-06,TP-06-3,2025-07-23,-1.007,-1.108,0.73,Pass,NACE SP0169
SEG-07,TP-07-1,2025-07-23,-0.963,-1.102,4.58,Pass,NACE SP0169
SEG-07,TP-07-2,2025-07-23,-0.986,-1.294,3.95,Pass,NACE SP0169
SEG-07,TP-07-3,2025-07-23,-0.756,-0.92,0.76,Fail,NACE SP0169
SEG-01,TP-01-1,2025-07-24,-0.89,-1.041,3.52,Pass,NACE SP0169
SEG-01,TP-01-2,2025-07-24,-0.937,-1.044,3.34,Pass,NACE SP0169
SEG-01,TP-01-3,2025-07-24,-0.897,-1.188,3.69,Pass,NACE SP0169
SEG-02,TP-02-1,2025-07-24,-0.757,-0.937,4.65,Fail,NACE SP0169
SEG-02,TP-02-2,2025-07-24,-0.911,-1.293,2.01,Pass,NACE SP0169
SEG-02,TP-02-3,2025-07-24,-0.753,-0.962,3.76,Fail,NACE SP0169
SEG-03,TP-03-1,2025-07-24,-0.74,-0.988,4.63,Fail,NACE SP0169
SEG-03,TP-03-2,2025-07-24,-0.896,-1.19,4.55,Pass,NACE SP0169
SEG-03,TP-03-3,2025-07-24,-0.762,-0.971,3.49,Fail,NACE SP0169
SEG-04,TP-04-1,2025-07-24,-0.846,-1.018,3.85,Fail,NACE SP0169
SEG-04,TP-04-2,2025-07-24,-0.894,-1.236,3.79,Pass,NACE SP0169
SEG-04,TP-04-3,2025-07-24,-0.853,-1.095,2.9,Pass,NACE SP0169
SEG-05,TP-05-1,2025-07-24,-0.858,-1.029,1.41,Pass,NACE SP0169
SEG-05,TP-05-2,2025-07-24,-0.908,-1.058,3.88,Pass,NACE SP0169
SEG-05,TP-05-3,2025-07-24,-0.838,-1.101,4.36,Fail,NACE SP0169
SEG-06,TP-06-1,2025-07-24,-0.894,-1.08,2.12,Pass,NACE SP0169
SEG-06,TP-06-2,2025-07-24,-0.823,-1.211,1.32,Fail,NACE SP0169
SEG-06,TP-06-3,2025-07-24,-0.912,-1.168,1.29,Pass,NACE SP0169
SEG-07,TP-07-1,2025-07-24,-0.94,-1.185,3.8,Pass,NACE SP0169
SEG-07,TP-07-2,2025-07-24,-0.832,-1.047,2.02,Fail,NACE SP0169
SEG-07,TP-07-3,2025-07-24,-0.817,-1.148,4.91,Fail,NACE SP0169
SEG-01,TP-01-1,2025-07-25,-0.886,-1.037,2.09,Pass,NACE SP0169
SEG-01,TP-01-2,2025-07-25,-0.915,-1.245,1.49,Pass,NACE SP0169
SEG-01,TP-01-3,2025-07-25,-0.846,-0.957,1.34,Fail,NACE SP0169
SEG-02,TP-02-1,2025-07-25,-0.816,-0.983,1.17,Fail,NACE SP0169
SEG-02,TP-02-2,2025-07-25,-0.932,-1.211,1.86,Pass,NACE SP0169
SEG-02,TP-02-3,2025-07-25,-0.758,-1.024,2.85,Fail,NACE SP0169
SEG-03,TP-03-1,2025-07-25,-0.897,-1.159,2.46,Pass,NACE SP0169
SEG-03,TP-03-2,2025-07-25,-0.74,-0.923,4.94,Fail,NACE SP0169
SEG-03,TP-03-3,2025-07-25,-0.839,-1.111,3.34,Fail,NACE SP0169
SEG-04,TP-04-1,2025-07-25,-0.777,-1.058,2.87,Fail,NACE SP0169
SEG-04,TP-04-2,2025-07-25,-0.744,-0.946,2.38,Fail,NACE SP0169
SEG-04,TP-04-3,2025-07-25,-0.857,-1.064,1.62,Pass,NACE SP0169
SEG-05,TP-05-1,2025-07-25,-0.806,-0.906,4.97,Fail,NACE SP0169
SEG-05,TP-05-2,2025-07-25,-0.968,-1.205,3.39,Pass,NACE SP0169
SEG-05,TP-05-3,2025-07-25,-0.89,-1.26,2.89,Pass,NACE SP0169
SEG-06,TP-06-1,2025-07-25,-0.836,-1.188,2.15,Fail,NACE SP0169
SEG-06,TP-06-2,2025-07-25,-0.78,-0.979,3.75,Fail,NACE SP0169
SEG-06,TP-06-3,2025-07-25,-0.871,-1.136,1.38,Pass,NACE SP0169
SEG-07,TP-07-1,2025-07-25,-0.73,-0.891,2.34,Fail,NACE SP0169
SEG-07,TP-07-2,2025-07-25,-0.827,-1.163,2.39,Fail,NACE SP0169
SEG-07,TP-07-3,2025-07-25,-0.883,-1.024,4.9,Pass,NACE SP0169
SEG-01,TP-01-1,2025-07-26,-0.783,-1.174,4.53,Fail,NACE SP0169
SEG-01,TP-01-2,2025-07-26,-1.001,-1.259,4.19,Pass,NACE SP0169
SEG-01,TP-01-3,2025-07-26,-0.695,-0.844,2.14,Fail,NACE SP0169
SEG-02,TP-02-1,2025-07-26,-0.714,-1.049,4.61,Fail,NACE SP0169
SEG-02,TP-02-2,2025-07-26,-0.85,-1.249,1.94,Fail,NACE SP0169
SEG-02,TP-02-3,2025-07-26,-0.75,-1.035,4.61,Fail,NACE SP0169
SEG-03,TP-03-1,2025-07-26,-0.861,-1.199,1.9,Pass,NACE SP0169
SEG-03,TP-03-2,2025-07-26,-1.037,-1.167,2.54,Pass,NACE SP0169
SEG-03,TP-03-3,2025-07-26,-0.879,-1.189,3.25,Pass,NACE SP0169
SEG-04,TP-04-1,2025-07-26,-0.723,-0.981,4.68,Fail,NACE SP0169
SEG-04,TP-04-2,2025-07-26,-0.896,-1.084,2.3,Pass,NACE SP0169
SEG-04,TP-04-3,2025-07-26,-0.671,-0.878,2.18,Fail,NACE SP0169
SEG-05,TP-05-1,2025-07-26,-0.75,-0.904,2.66,Fail,NACE SP0169
SEG-05,TP-05-2,2025-07-26,-0.778,-1.058,3.33,Fail,NACE SP0169
SEG-05,TP-05-3,2025-07-26,-0.851,-0.952,1.3,Pass,NACE SP0169
SEG-06,TP-06-1,2025-07-26,-0.956,-1.33,0.86,Pass,NACE SP0169
SEG-06,TP-06-2,2025-07-26,-0.719,-1.06,3.65,Fail,NACE SP0169
SEG-06,TP-06-3,2025-07-26,-0.848,-1.098,1.15,Fail,NACE SP0169
SEG-07,TP-07-1,2025-07-26,-0.942,-1.316,1.37,Pass,NACE SP0169
SEG-07,TP-07-2,2025-07-26,-0.906,-1.273,4.63,Pass,NACE SP0169
SEG-07,TP-07-3,2025-07-26,-0.833,-1.035,1.15,Fail,NACE SP0169
SEG-01,TP-01-1,2025-07-27,-0.854,-1.195,2.11,Pass,NACE SP0169
SEG-01,TP-01-2,2025-07-27,-0.709,-0.961,4.42,Fail,NACE SP0169
SEG-01,TP-01-3,2025-07-27,-0.792,-0.928,2.05,Fail,NACE SP0169
SEG-02,TP-02-1,2025-07-27,-0.951,-1.224,2.03,Pass,NACE SP0169
SEG-02,TP-02-2,2025-07-27,-0.763,-1.061,2.83,Fail,NACE SP0169
SEG-02,TP-02-3,2025-07-27,-0.923,-1.216,0.83,Pass,NACE SP0169
SEG-03,TP-03-1,2025-07-27,-0.729,-0.881,2.98,Fail,NACE SP0169
SEG-03,TP-03-2,2025-07-27,-0.768,-1.12,2.12,Fail,NACE SP0169
SEG-03,TP-03-3,2025-07-27,-0.918,-1.095,4.76,Pass,NACE SP0169
SEG-04,TP-04-1,2025-07-27,-0.832,-1.073,2.96,Fail,NACE SP0169
SEG-04,TP-04-2,2025-07-27,-0.927,-1.195,3.94,Pass,NACE SP0169
SEG-04,TP-04-3,2025-07-27,-0.973,-1.098,3.92,Pass,NACE SP0169
SEG-05,TP-05-1,2025-07-27,-0.834,-0.946,4.56,Fail,NACE SP0169
SEG-05,TP-05-2,2025-07-27,-0.926,-1.204,4.69,Pass,NACE SP0169
SEG-05,TP-05-3,2025-07-27,-0.848,-1.243,0.82,Fail,NACE SP0169
SEG-06,TP-06-1,2025-07-27,-0.897,-1.071,4.36,Pass,NACE SP0169
SEG-06,TP-06-2,2025-07-27,-0.892,-1.096,1.81,Pass,NACE SP0169
SEG-06,TP-06-3,2025-07-27,-0.933,-1.279,4.31,Pass,NACE SP0169
SEG-07,TP-07-1,2025-07-27,-0.812,-1.146,2.01,Fail,NACE SP0169
SEG-07,TP-07-2,2025-07-27,-0.898,-1.197,1.63,Pass,NACE SP0169
SEG-07,TP-07-3,2025-07-27,-0.838,-1.102,3.75,Fail,NACE SP0169
SEG-01,TP-01-1,2025-07-28,-0.69,-1.022,1.55,Fail,NACE SP0169
SEG-01,TP-01-2,2025-07-28,-0.808,-1.113,3.5,Fail,NACE SP0169
SEG-01,TP-01-3,2025-07-28,-0.905,-1.181,4.15,Pass,NACE SP0169
SEG-02,TP-02-1,2025-07-28,-0.857,-1.238,3.59,Pass,NACE SP0169
SEG-02,TP-02-2,2025-07-28,-0.823,-1.02,2.2,Fail,NACE SP0169
SEG-02,TP-02-3,2025-07-28,-0.835,-1.023,4.39,Fail,NACE SP0169
SEG-03,TP-03-1,2025-07-28,-1.002,-1.16,3.76,Pass,NACE SP0169
SEG-03,TP-03-2,2025-07-28,-0.823,-1.064,4.9,Fail,NACE SP0169
SEG-03,TP-03-3,2025-07-28,-0.924,-1.2,2.37,Pass,NACE SP0169
SEG-04,TP-04-1,2025-07-28,-0.804,-1.167,1.16,Fail,NACE SP0169
SEG-04,TP-04-2,2025-07-28,-0.851,-1.204,3.19,Pass,NACE SP0169
SEG-04,TP-04-3,2025-07-28,-0.923,-1.113,2.8,Pass,NACE SP0169
SEG-05,TP-05-1,2025-07-28,-0.851,-1.179,0.67,Pass,NACE SP0169
SEG-05,TP-05-2,2025-07-28,-1.017,-1.367,3.69,Pass,NACE SP0169
